"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"1655","M",0.649268932141016,0.505572538419709,0.178930278929949,1.34953791960547,0.623519863437322,0.304437403176912,0.342362017956108,13
"1656","F",0.535826093725279,0.426783293265185,0.131597249002233,0.713906885014678,0.35800162695936,0.187960168090026,0.225694155729069,10
"1657","M",0.49853887302209,0.374256678457505,0.115340420176917,0.601837138082487,0.221658375160062,0.150770523590507,0.226555437685375,13
"1658","M",0.508646029457199,0.379489191479389,0.133708797063639,0.634863137856836,0.307647361877448,0.152819405823047,0.145137960906364,8
"1659","M",0.609183142124415,0.48942566690015,0.122407770291805,1.08184950065127,0.406177840451123,0.267528037148894,0.320466369923814,10
"1660","I",0.473137407427887,0.327266588382145,0.112626442016324,0.45769040072677,0.209879704973513,0.0881493271674432,0.143290189496932,8
"1661","I",0.457560964950695,0.336381614438766,0.106194756384372,0.439837850181571,0.226713726087012,0.0957555295566016,0.137677840399813,7
"1662","F",0.458026741595633,0.363559306021751,0.121118596717493,0.481104596533986,0.188172750226801,0.106670378380491,0.152717926836832,9
"1663","F",0.539063731510584,0.411836094216545,0.155978524028187,0.659328238033867,0.292949613483121,0.134728064534941,0.249757743653737,10
"1664","I",0.268214299472595,0.208504138762115,0.0754794088966907,0.119020790195644,0.0968137661290107,0.0242856448799722,0.0353034619713166,5
"1665","I",0.293006449168946,0.249509400354828,0.0750991319938305,0.110771959118855,0.0557477388526552,0.0278169623631684,0.0417424972386329,6
"1666","M",0.573239268817152,0.441959862091121,0.154670584450923,0.971992756008287,0.339634766385856,0.185946502602383,0.270909607816863,19
"1667","F",0.580954131920468,0.468670832131243,0.156284756557245,1.11448273906626,0.435568615897536,0.203102499562704,0.406254450511795,11
"1668","F",0.713461548751936,0.583520871488996,0.175793213271425,1.76845342232952,0.938666496017578,0.355441186898519,0.560454044203089,12
"1669","F",0.623905578608481,0.478430087019879,0.164967298602868,1.32601680505693,0.496804040883743,0.319736316912726,0.208736721876806,10
"1670","I",0.4147477888572,0.314830234035238,0.0875373039700616,0.26591826881018,0.120966358589691,0.0616330008442373,0.0983819011472433,7
"1671","F",0.648436004085164,0.562161872158335,0.181645635592731,1.59345609490224,0.636180580178763,0.323401364192149,0.409947609139397,16
"1672","M",0.526849870134227,0.417036444787113,0.149611642251083,0.773707583996665,0.254500681486716,0.158738033141749,0.265768283061907,13
"1673","M",0.42553048087768,0.303228855953559,0.107200637497765,0.431607019028966,0.178129264215946,0.104130663070701,0.126578275220103,8
"1674","I",0.58192885371384,0.459820921281543,0.174518487554817,0.971942419126119,0.375151538427484,0.202733290457599,0.298867143364393,9
"1675","M",0.366195456706394,0.293473996161571,0.0984239810437344,0.224091437093758,0.0898177462425739,0.0497279416357585,0.0638824437792285,9
"1676","I",0.442018085565163,0.360200822813679,0.119733706619883,0.347073865516049,0.160101506120667,0.0743254759134418,0.116749232362527,10
"1677","M",0.490825305653079,0.370204999284353,0.122492101782472,0.463119450486468,0.185816452799518,0.0965557186333411,0.141689958190988,10
"1678","I",0.430564304469131,0.325017950825006,0.0948436391231965,0.362334426226007,0.130487125713352,0.0768547289347783,0.110911566702811,7
"1679","F",0.614637143672058,0.492038790999507,0.144563432443016,1.01779396586538,0.482900497508266,0.272426076818111,0.263503527467703,8
"1680","F",0.650787687267283,0.520286586091468,0.180304500490423,1.30306225815007,0.603459579980077,0.284250911066956,0.326985733326626,11
"1681","M",0.657462491950225,0.492226030069447,0.195974665478827,1.52445017565998,0.62827791221513,0.384880271899242,0.423634847056867,11
"1682","I",0.398385611820003,0.324965427082844,0.0948251248816419,0.369162352746242,0.166387961659599,0.0780672883915141,0.104236982706738,6
"1683","I",0.574747337778484,0.419436656373319,0.145694127529323,0.849184471114055,0.498948459637068,0.145475673326831,0.207780550336402,8
"1684","M",0.45761626168647,0.357955837115963,0.113763743420359,0.46653645471692,0.180825559087485,0.103942871931346,0.158864582986557,10
"1685","I",0.260860595979012,0.214073543907375,0.0615820462558635,0.0897226418088216,0.0298775408496834,0.0228007034861848,0.0274015440009135,4
"1686","F",0.647602908931178,0.479981854823096,0.170308268918217,1.3141960992439,0.481681092736959,0.317822187185403,0.389794818950173,10
"1687","I",0.267673260731947,0.126140692076289,0.0892568354908464,0.193559808694205,0.055606267074688,0.0456176522795032,0.0330348071317258,5
"1688","I",0.5762569831858,0.457301360045927,0.137907647627779,1.04682295025065,0.408047153454834,0.270356830099133,0.266494912484668,10
"1689","F",0.635646681075787,0.510592151395045,0.197271710530988,1.28046546942681,0.538304677990482,0.329441176875689,0.371624686325535,8
"1690","I",0.31990054583554,0.202969729416343,0.0860410632724903,0.128370113353971,0.0560261617139759,0.026222245536189,0.0366564857111796,5
"1691","M",0.59317029473658,0.472266881581469,0.156395791078933,1.39635592020087,0.545011041496581,0.22791730585595,0.31693261234284,12
"1692","M",0.635871645453473,0.492795818010031,0.165357752887118,1.3324686602804,0.660692448119626,0.243178390338685,0.295962229532858,12
"1693","F",0.474170842097816,0.376740103846098,0.128112962834324,0.665098357643604,0.326565466998766,0.152523869534624,0.157127520021762,9
"1694","M",0.557962998865118,0.442081279800041,0.141932714404241,0.872428038204784,0.360064554527804,0.199973768450807,0.24877274501463,13
"1695","F",0.62505818347616,0.470353015008125,0.140850548915069,1.1014095795925,0.490941812296916,0.253317663715186,0.292071931665195,11
"1696","I",0.357834603876768,0.271004161858619,0.0919899140774197,0.236443698154782,0.108047050383865,0.0661199147858991,0.0729819331900707,6
"1697","I",0.432985013016854,0.320509300787771,0.102800131419909,0.349185721215359,0.142032647096771,0.0704096494994712,0.11690371951695,8
"1698","M",0.659219248389728,0.519466317067069,0.189835503557869,1.4744692613076,0.666973695172673,0.315043676164802,0.379236984692904,9
"1699","I",0.620861769372793,0.495353229898326,0.166278950632003,1.03719995760171,0.49515719311476,0.246863679704599,0.340175027833791,10
"1700","I",0.312425747260049,0.221940726480982,0.087795609556255,0.0974072153399224,0.0798831774206694,0.0273160358191662,0.0512390612471719,5
"1701","I",0.192477769550828,0.170969699246615,0.0404071716546946,0.0356731650101762,0.0129423178300146,0.0091187374401804,0.0056521641308912,3
"1702","F",0.666824411098867,0.551368631165572,0.159313193119143,1.2897804562815,0.539283102265481,0.300279311312858,0.398265272381065,11
"1703","M",0.56738046073994,0.450382307061872,0.173147784308193,1.08197698581492,0.426428792536121,0.269473710222503,0.295105768657381,10
"1704","M",0.611541860660565,0.478668725353085,0.1522412243924,0.783889548329167,0.380920681392121,0.180708598959511,0.228163717232396,10
"1705","F",0.586367933146027,0.426516599197925,0.151740032651296,1.0686289332225,0.279260508776578,0.200804141173003,0.222053519678484,12
"1706","F",0.601148224732572,0.471853581285553,0.146017015859844,1.05512715191116,0.516299308997393,0.240871407036689,0.349804839623877,12
"1707","F",0.539776725425568,0.423186910937207,0.119925718619904,0.763694729708401,0.296996200695282,0.159948571206753,0.273258420330912,13
"1708","I",0.346296111984384,0.27221606764346,0.0953282200871429,0.20124175423112,0.0819283761844064,0.0408816330105421,0.0618342706430966,7
"1709","I",0.613515008753993,0.499993542322055,0.160112155737535,1.15200776146545,0.390141218150395,0.218137967605725,0.328692193341156,17
"1710","F",0.592873173539997,0.495633597252776,0.159274875086289,1.16245059722115,0.599408810920046,0.221415752032081,0.321563166486206,11
"1711","M",0.610272733616288,0.472140821684574,0.141422963740994,1.05986260563424,0.481518554340549,0.264878793469276,0.270915788991528,8
"1712","I",0.418654619315945,0.320198394663846,0.0871717592124737,0.336703083126713,0.17260581507661,0.0771701379111013,0.111694034986093,6
"1713","F",0.600244237072962,0.462090677603803,0.151292134828112,0.896064180258447,0.356944429462269,0.181880561778934,0.284720773724509,9
"1714","M",0.557641147076338,0.436190421906089,0.146735278541286,0.893571394745329,0.442511854708515,0.176123199573597,0.247323387868633,9
"1715","I",0.508152786344067,0.399062946584371,0.119954224848351,0.579047686229066,0.257648954565001,0.124750764740954,0.165103694963277,7
"1716","I",0.421551111293796,0.312216517052515,0.107952619704436,0.433276595727607,0.185291983905659,0.0785862782121866,0.0870096829023644,6
"1717","F",0.581549135792701,0.472615720377988,0.166982553222868,1.1036837884666,0.411784208890726,0.219703828626285,0.386029339840857,9
"1718","F",0.660094130043743,0.561929875924006,0.197187743925695,1.79377526541495,0.93051685278256,0.392288968665154,0.495529598590912,9
"1719","F",0.604766368072976,0.495935566542508,0.158613008460071,1.099447334287,0.521845142474155,0.223080429513073,0.339302310861889,9
"1720","I",0.153627348794863,0.121297834703849,0.0299140958504326,0.0334848624998633,0.0122127614627219,0.0035441572097203,0.00443068222642511,4
"1721","I",0.507116078595664,0.388209271116966,0.151352248681736,0.607021656680583,0.228855949896274,0.137038886616006,0.196899210167865,11
"1722","F",0.591395011286516,0.463139965329173,0.156669645536494,1.13153715321224,0.499670631120974,0.178957288753179,0.160639644365255,14
"1723","I",0.486684802480441,0.377116442900569,0.117292894695103,0.509071927383739,0.212541482422069,0.0876278603276588,0.128634488189842,7
"1724","F",0.668193355379666,0.52847024651483,0.187558859684334,1.48248512259675,0.803230693399571,0.368837041948396,0.360827650906622,9
"1725","I",0.38029663387517,0.293475605126512,0.0969205258231415,0.262633924129856,0.131100232217747,0.0528612896886143,0.0865214001153421,7
"1726","F",0.600369993737604,0.466044739783723,0.208780106840989,1.39393546291803,0.491524341630418,0.241960568910795,0.395668801171186,14
"1727","F",0.511786428158454,0.406475870138731,0.134730412524488,0.716737984919315,0.32217124565818,0.143525154548454,0.215437280807503,10
"1728","M",0.507178601812743,0.387601916185999,0.13054917645431,0.73432708293901,0.267435653315705,0.17049652964164,0.247174812173379,11
"1729","M",0.724359786310017,0.593107210317714,0.232996495212091,2.28003403136746,1.12971713357087,0.328549460256135,0.826410462761082,12
"1730","F",0.573244428857196,0.449021034929542,0.181948618813699,1.08894739473825,0.486026381069214,0.255255615132845,0.318924350301613,12
"1731","F",0.624264306909759,0.46217464375233,0.148611739643429,1.14558629853361,0.512126199729192,0.19166501007455,0.279281631367591,14
"1732","M",0.716859096899901,0.531381406230996,0.18367155803751,1.87078677119839,0.974597770672973,0.366875025829249,0.452295781588777,10
"1733","I",0.160725870130031,0.0986761091312507,0.0187919393361999,0.0106660427096636,0.0063398298569283,0.00369208150400166,0.0101173995363677,5
"1734","M",0.618848258225097,0.514224990661126,0.149451366678937,1.09539662104221,0.626999614998198,0.329422362149011,0.316552449423601,15
"1735","I",0.528639646644436,0.402958225431517,0.127073653024188,0.639687576820453,0.257650349809755,0.15428749588622,0.180100654822095,9
"1736","F",0.759234175148955,0.568821578484348,0.221554657415699,2.03820600242222,0.741598136556375,0.48617198969928,0.61293442761212,13
"1737","F",0.342906175895265,0.295905389831538,0.0793141716882385,0.244354707331736,0.0596916243114156,0.0613017954149802,0.0565306321627166,6
"1738","F",0.618692123675557,0.497452832934418,0.152314955645998,1.22183615991505,0.583206647424377,0.270323069979977,0.346231578688682,13
"1739","M",0.339752715394478,0.276192098100501,0.0964181546734145,0.236738297747059,0.0941693955507242,0.0557045547844437,0.0709368806398377,6
"1740","I",0.590518173051112,0.490385019354594,0.153485016257912,1.16441211005832,0.394519639942141,0.214741965033469,0.339746948049721,17
"1741","M",0.588390404311853,0.474652879345689,0.175682304038708,1.0186692187323,0.458285160615451,0.234509041462522,0.368360423966077,14
"1742","I",0.418364949932535,0.421543287126986,0.0991665428109192,0.282657073090201,0.127481405980025,0.0705074094725082,0.0823853003095489,8
"1743","M",0.560347212880281,0.423372285745143,0.123801755366011,0.80540615350082,0.302090551877269,0.191720558365914,0.249163843299413,14
"1744","M",0.551382789374182,0.428169093320888,0.143844703761459,0.690704273965526,0.425759168108673,0.170745916010009,0.244569860312463,10
"1745","I",0.339396613527788,0.25509307939531,0.0791346234436742,0.183714784939915,0.0844876053041119,0.0375219199798877,0.051937616331753,7
"1746","I",0.354798369865573,0.253770335285546,0.0756932323305865,0.224703424448933,0.0966102844909202,0.0373469831939079,0.0607155583498694,8
"1747","M",0.559418895765052,0.460273812667512,0.146781694989271,0.811608512428634,0.338093062090048,0.177821837168342,0.310585233010196,9
"1748","M",0.50915707332707,0.382739980120787,0.152229891498805,0.748041562262152,0.294504752441776,0.181702690870352,0.200889036663031,13
"1749","F",0.587527332289403,0.462670735041194,0.159860274031578,1.07299401818422,0.465170965203104,0.260956015928373,0.270782973475457,14
"1750","I",0.533463407424353,0.39864760940727,0.130578551245559,0.606545017143458,0.304844056927497,0.145212402902967,0.150235198334892,8
"1751","F",0.658442993120324,0.476351794917674,0.176593265900738,1.29811781270634,0.470174571570676,0.324758025054263,0.347178146459959,11
"1752","F",0.527229538623741,0.44068742502984,0.213543677983115,0.838600678183538,0.532308881532006,0.161315264803703,0.220491154295303,9
"1753","M",0.677650054670822,0.521279272699056,0.196239291328768,1.88022530724036,0.723290393401409,0.363116438923298,0.440932973350617,11
"1754","M",0.620698839383918,0.468396444058632,0.183148021625391,1.2971045442435,0.54126792943144,0.263936207032576,0.387751618871288,11
"1755","F",0.573231074961099,0.453105127602041,0.174758480760039,0.898066571454533,0.332253005181328,0.198868151593145,0.303116693607024,12
"1756","F",0.556230574122091,0.425155900542874,0.146056206968933,0.877757661385916,0.38953300811475,0.158424235575406,0.24350190324776,7
"1757","M",0.436495179966186,0.341684347777653,0.118056066033401,0.463720315300901,0.162901759561895,0.0916948848318055,0.14332467055732,11
"1758","I",0.532765093523528,0.435099663127864,0.157695978523716,0.642113098130415,0.298207137639615,0.109334274242932,0.17711554193048,13
"1759","I",0.605832854146344,0.445365634711455,0.159633144868849,1.07078207777893,0.477960750715965,0.238444475523724,0.289778376827686,9
"1760","F",0.579905525197679,0.470626051595568,0.241831367923071,1.06071827244336,0.32888471934572,0.230700175887078,0.36576473026884,12
